sample_name	ampicillin_RIS	gentamicin_RIS	linezolid_RIS	quinupristin_dalfopristin_RIS	streptomycin_RIS	teicoplanin_RIS	tigecycline_RIS	vancomycin_RIS
1352.9266	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.9265	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.9264	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.9263	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.9262	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.929	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.1904	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1903	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1902	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.10647	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10646	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10645	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10644	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10643	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10642	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10641	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.1064	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10639	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10638	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10637	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10636	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10648	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10635	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10633	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10632	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10631	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.1063	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10629	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10628	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10627	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10626	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10625	intermediate	NA	NA	NA	NA	NA	NA	resistant
1352.10624	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10623	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10622	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10634	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10649	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.1065	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10651	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.1778	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1777	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1776	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1775	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1774	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1773	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1772	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1771	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.177	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1769	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1768	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1767	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1766	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1765	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1764	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1763	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1762	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.10662	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10661	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.1066	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10659	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10658	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10657	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10656	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10655	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10654	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10652	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10621	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.1779	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1062	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10618	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10509	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10495	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10494	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10491	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.1049	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10488	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10485	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10484	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10483	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10482	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10481	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.1048	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10512	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10479	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10477	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10476	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10475	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10474	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10472	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10471	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.1047	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10469	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10468	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10467	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10466	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10465	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10478	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10515	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10516	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10517	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10617	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10616	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10615	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10612	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10611	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.1061	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10609	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10608	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10607	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10606	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10561	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10551	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10539	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10531	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.1053	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10529	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10528	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10527	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10526	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10525	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10524	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10523	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10522	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.10521	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.1052	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10519	susceptible	NA	NA	NA	NA	NA	NA	susceptible
1352.10518	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.10619	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.9352	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.178	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1782	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.187	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1869	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1868	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1867	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1866	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1865	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1864	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1863	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1862	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1861	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.186	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1859	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1871	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1858	resistant	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
1352.1856	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1855	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1854	resistant	susceptible	susceptible	resistant	resistant	resistant	susceptible	resistant
1352.1853	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1852	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1851	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.185	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1849	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1848	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1847	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1846	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1845	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1857	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1872	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1873	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1874	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1901	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.19	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1899	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1898	resistant	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible	susceptible
1352.1897	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1896	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1895	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1894	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1893	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1892	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1891	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.189	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1889	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1888	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1887	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1886	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1885	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1884	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1883	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1882	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1881	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.188	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1879	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1878	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1877	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1876	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1875	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1844	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1781	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1843	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1841	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1809	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1808	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1807	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1806	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1805	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1804	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1802	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1801	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.18	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1799	intermediate	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1798	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1797	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.181	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1796	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1794	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1793	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1792	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1791	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.179	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1789	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1788	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1787	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1786	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1785	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1784	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1783	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1795	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1811	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1812	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1813	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.184	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1839	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1838	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1837	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1836	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1835	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.9363	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.1833	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1832	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1831	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.183	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1829	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1828	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1827	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1826	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1825	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1824	susceptible	susceptible	susceptible	intermediate	susceptible	susceptible	susceptible	susceptible
1352.1823	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1822	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.1821	resistant	susceptible	susceptible	susceptible	resistant	resistant	susceptible	resistant
1352.182	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1819	resistant	susceptible	susceptible	susceptible	resistant	susceptible	susceptible	susceptible
1352.1818	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1817	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1816	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1815	resistant	resistant	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.1814	resistant	susceptible	susceptible	intermediate	susceptible	resistant	susceptible	resistant
1352.1842	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.9353	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.1834	resistant	susceptible	susceptible	susceptible	susceptible	resistant	susceptible	resistant
1352.9356	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.9357	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.9358	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.9359	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.936	resistant	NA	NA	NA	NA	NA	NA	resistant
1352.9361	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.9355	resistant	NA	NA	NA	NA	NA	NA	susceptible
1352.9354	resistant	NA	NA	NA	NA	NA	NA	resistant
